src,dst
3142,3932
1184,2802
2056,2731
1715,2438
2553,3537
3738,3963
2150,2366
2308,2952
1613,2161
439,1113
456,2248
1144,2622
2854,3650
2911,3403
1328,2150
232,261
390,1601
1694,3439
193,3716
573,3937
1371,1473
3344,3635
2711,3722
3492,3533
340,733
755,2638
1348,3152
1934,2495
838,1360
2704,2901
302,4009
1948,3332
1638,3106
84,1837
729,3295
1833,2793
2483,3841
1440,1586
1973,2049
579,2947
1415,3219
1126,3116
1907,3681
3555,3831
881,3285
1256,2408
12,621
815,2665
1351,2645
255,3762
1848,3451
2187,2917
1893,2470
2562,2794
1495,1643
189,3142
85,2038
1553,2752
1608,2459
838,3938
0,2839
1987,2455
2890,3949
323,1048
2666,2743
1260,2126
2879,3036
117,391
1170,3364
53,2850
2155,2978
451,2896
826,2773
719,2152
383,2203
1909,2922
2057,2820
1241,3954
1533,3574
3481,4016
119,3096
812,1562
994,3296
1124,2588
1329,3020
85,1233
2985,3031
621,1213
1271,3015
1086,2481
742,2671
269,761
2414,3215
1442,3836
1643,1840
460,2958
3340,3380
1194,2953
1163,1388
1574,3174
2105,2810
407,2573
1781,3652
251,1279
2302,2600
1901,2256
1591,3528
774,1054
1744,3770
2021,2358
816,3909
754,3031
2431,3919
1624,2887
1834,3663
2861,3503
430,463
87,3507
123,3164
3196,3227
1298,2902
563,3436
248,2112
2605,2759
339,1476
454,1988
839,1799
113,1695
1885,3601
980,1280
78,2640
1356,3257
898,2379
707,2811
239,1245
263,1639
235,3755
1288,2564
2168,2354
50,3975
2753,3007
3553,3622
266,2287
543,875
2222,2590
629,649
169,2354
2029,2949
620,2815
633,768
1718,1744
2119,2842
1494,2790
1642,2688
561,2585
3300,3526
3259,3525
2077,2616
898,1224
2831,3987
2886,3694
988,1117
1075,3745
1290,1455
144,203
2286,3140
794,3503
1823,1918
1363,3623
582,3812
1067,2349
1108,3104
3069,3751
1350,2637
2597,3941
50,3170
1222,3391
353,727
2063,4007
2099,3664
2875,3885
537,3288
880,2873
128,1548
2590,3901
1026,2698
3116,3947
3176,3998
750,1302
3900,4029
1643,2108
2871,3362
1708,2503
619,1785
911,2159
1085,3278
1398,1523
317,1420
2058,4013
1519,2981
2243,3012
772,2000
376,2000
32,1436
2482,3028
806,830
1802,3269
1578,3561
2698,3592
174,3771
1552,2340
1958,3782
1698,2165
115,912
1352,1528
1013,2062
1379,3351
3624,3757
676,1888
1564,2350
1970,3792
2040,2279
2441,3377
732,2951
3430,3891
3524,3526
2844,3767
3768,3886
227,1503
445,2894
510,3289
1508,2391
1661,2633
1656,2289
1224,2632
1533,3387
1653,1991
622,1251
2415,4034
343,1836
1957,2402
2048,2520
308,2781
1803,1935
958,3829
392,974
932,2608
1112,1263
146,1672
1491,3511
1634,3819
522,3649
2277,3696
509,2663
1629,2694
1883,3742
629,1267
231,3850
1492,3362
557,2330
3681,3836
1835,3701
586,816
1372,1725
1494,3408
809,3305
2710,3147
1645,2823
626,3598
497,1498
1837,3747
3506,4020
2136,3814
1060,3301
2724,3984
461,2972
1175,1561
1052,2659
1479,1972
453,1576
1022,3948
77,2228
5,662
259,3962
1004,2618
1134,1910
2037,3404
2477,3676
935,3952
2523,3297
2065,2419
2125,2470
3150,3395
55,375
125,1868
2515,2655
1783,2706
1595,2655
2777,3564
774,3445
1949,3183
1706,3425
3170,3266
2886,3507
2141,3353
1802,3887
1831,2373
175,1581
1696,1956
2499,4000
484,2336
1351,1921
1294,1387
697,3383
139,3055
605,3794
1541,2018
980,3671
999,1469
1917,3995
1693,2789
1378,3717
1342,1808
1006,1859
450,3856
2984,3641
1091,1408
2405,3934
556,3501
360,3589
1738,2158
1858,2260
275,1007
1082,2793
2352,3549
524,1711
2167,3769
701,3101
1523,3667
1167,2342
650,3513
583,2291
1638,1927
354,2239
1362,2029
1515,3025
942,3163
2062,3194
1098,3676
377,910
261,3179
629,1885
1527,3035
2161,3550
1414,2569
502,3241
748,2516
1682,3323
601,3220
2055,2373
1189,3390
1564,2513
869,3974
2402,3612
3233,3540
624,1137
1618,2749
1730,2990
780,1650
2053,2677
2607,4017
1542,3693
1915,1989
454,2419
2047,2108
708,3467
641,2245
1042,2589
615,1024
386,972
2010,2980
2109,2205
1202,3221
1921,2908
54,1896
3249,3642
1628,2282
883,2128
2333,3791
354,1784
1252,3688
727,834
658,2949
1215,3806
747,1486
1929,2395
561,3016
62,1383
566,3360
2480,3437
1831,2991
482,2908
1646,3211
2138,3673
1675,1697
2661,2694
830,3591
1270,3863
1793,3638
1442,2657
1892,3617
2322,2447
851,1435
1360,3756
572,2020
1379,1554
2626,3612
2092,2924
2873,3489
1058,2667
1842,2749
1656,3525
1320,3576
1067,3130
224,2441
258,1271
2677,2796
934,3540
349,635
405,3950
1616,3345
126,2283
88,1799
1027,3704
676,1969
772,2431
113,3549
185,2863
558,1913
2977,3438
3073,3146
3606,3609
1638,2545
958,2032
460,4007
2786,3089
3259,3501
387,2216
1163,2437
757,1749
1512,2591
3621,3890
1472,3192
1257,2072
2191,2879
166,527
1573,3998
1568,3654
1064,1677
1313,2381
698,3771
1474,3238
932,2689
2005,2874
68,1123
190,2052
682,2514
408,3443
1564,3131
848,3715
1902,3126
1735,3952
486,1821
1205,1508
1480,3433
518,578
2646,3809
805,4018
901,3726
206,2935
641,2863
3375,3460
2695,3701
618,1159
3479,3783
451,1985
955,3962
2947,3922
1354,1981
583,2104
3134,3748
2256,3250
976,1806
2746,2885
204,2458
1102,3608
751,2627
1506,1971
2404,3121
3245,3737
597,2160
3924,4025
2119,3891
1150,3275
1489,3495
322,3618
2994,3337
559,2807
2019,2906
1673,2269
2180,3763
3138,3466
449,1888
1732,2849
2945,3071
2908,3943
1137,2639
486,1366
603,2705
1496,3511
2230,3476
3118,3938
1762,1910
2316,3250
232,3701
165,2479
2847,2886
2680,3712
1319,1340
717,2992
3120,3984
123,2253
2127,3728
1942,3948
1307,3208
1271,1299
2428,3841
1184,2054
957,2829
282,3414
342,3465
53,3362
361,1263
457,1725
897,1997
740,1259
1211,3096
1579,1802
1854,3727
1169,3624
2664,2778
3603,3929
1229,1423
635,2936
1791,2624
416,2074
1978,2450
1252,2346
510,955
267,1951
2868,2958
170,2018
1842,2562
1558,2803
1193,2116
2924,3267
498,571
687,3476
726,2650
1497,2527
26,1515
476,2475
3666,3877
552,807
1126,3523
221,1202
3767,3929
1464,3518
3021,3550
1173,2588
863,1608
209,3070
2487,3616
1360,2414
1172,3117
1449,1705
1049,1963
264,3908
3376,3899
1356,1891
891,4006
2446,3965
792,3246
381,2214
719,2209
27,181
618,622
1275,2841
2744,3026
939,2892
929,2204
118,3682
653,808
2301,2456
301,1854
798,2660
3049,4012
86,1111
1978,3873
1921,3339
856,3015
1004,3667
76,3806
2311,3524
1595,3354
286,1172
2902,3211
639,2199
1964,2662
1618,2025
2399,2590
229,4021
475,1044
654,2507
243,1475
1409,1851
34,2799
2515,3704
1398,3190
154,1403
3294,3442
33,3328
3106,3391
3450,3955
2457,2945
282,4032
657,3155
1335,2841
235,3462
1587,3062
551,1978
461,3216
177,3457
2083,3643
58,1291
576,2974
2630,3812
888,1748
3496,3926
3504,3787
851,1866
882,1179
1668,2088
541,886
889,1569
435,3873
1183,1292
3359,3813
711,2236
320,2580
36,2821
3174,4033
937,1990
2210,2263
364,2128
2306,2725
530,3329
559,1815
153,1127
1605,3617
1923,2206
1181,1569
3703,3973
1110,2857
420,1656
2383,3130
394,435
3601,3696
1364,3905
2419,2787
86,2534
2971,3300
2919,3110
1078,3319
2169,2612
1880,2509
2669,2935
582,3869
632,3232
3262,3449
167,429
208,1184
2627,2709
2384,2951
796,1354
1637,1970
1405,2401
2155,3653
2571,2777
1165,2914
594,3879
938,3689
764,2570
1688,2689
2716,3131
1408,3049
61,383
1034,1118
523,2134
1775,3782
906,1118
1338,1529
775,2355
372,1184
150,2303
1717,3777
2985,3706
2142,2263
611,1200
2233,2381
2740,3875
591,3177
1914,3567
458,3587
334,1831
1953,3495
20,3361
2752,3885
1067,1601
661,913
812,1082
944,3453
1350,1889
448,3249
1563,2936
502,3485
1622,3516
2690,3357
3237,3526
183,507
682,2140
742,2191
568,1072
98,2089
1562,1930
2856,3834
2116,3270
863,3649
1921,2802
1336,3280
87,1149
861,3953
453,2438
2127,3809
2156,2295
2942,3204
2603,3738
1882,3978
1918,3635
2814,3958
3194,3425
3290,3887
601,2309
379,3428
353,2207
793,2479
2217,2921
133,3372
3099,3538
102,1807
477,930
909,3593
938,2079
1128,1422
1744,3640
335,3506
1033,2316
364,2746
1986,3173
1533,2639
2710,3204
1065,1073
1686,3635
621,3311
554,2089
2853,3512
2,1576
1051,2895
423,3326
863,2844
734,744
1365,3994
2079,3337
527,643
496,1330
2174,3574
1823,2593
823,2664
73,2166
1578,2008
2720,3518
20,1751
517,2557
6,3573
885,1263
668,2726
697,1212
2042,3805
967,2793
1199,2362
514,2259
944,1843
44,4030
37,2859
1250,3081
1031,3717
100,175
2557,2938
3114,3795
538,3784
748,1150
1126,3954
1554,2711
408,1459
864,2264
2072,2142
494,1233
62,822
3110,3272
2102,3482
1326,4015
139,2762
873,3481
1396,2502
2237,3118
370,2106
2200,3990
1482,1495
1726,1855
1350,2507
285,2183
451,3384
1217,2917
420,1819
248,3055
530,1987
2935,3806
2190,3652
2032,2312
1290,1675
342,1936
500,3276
992,3738
648,3928
847,1105
1349,2255
2242,3061
1421,3097
156,433
1054,1583
51,2137
926,2337
967,2338
1029,3216
1483,3194
1608,2142
1823,4016
173,787
949,1008
300,2814
386,1834
1229,3277
3567,3874
1638,1984
1318,1814
485,1813
674,2466
296,2291
3035,3232
1512,2030
1376,2923
701,3508
2597,3006
627,1115
2748,3175
2500,3073
39,1322
818,1060
682,1953
1525,3396
778,1661
1562,1743
2603,3201
2606,2718
1556,1928
771,3873
1759,2287
1824,2682
810,3801
1175,2236
1883,3262
172,511
695,1784
414,2296
37,94
1783,3031
69,2261
912,3704
855,3170
3680,3885
1006,3339
1539,3802
1527,2287
340,1034
1227,1995
2612,3263
3054,3608
1536,2750
963,3642
495,1322
1778,3037
2704,3202
2425,3787
1389,1949
2727,3371
1201,2652
394,866
521,2893
1703,3802
882,3838
1164,2770
580,3473
914,2595
1853,3746
2624,3623
2381,3865
3124,3946
908,2026
2535,3551
1967,4033
9,3657
1155,2657
573,3433
1686,2293
1844,2879
2719,3079
3216,3885
497,3596
1932,2699
2119,2525
2108,3864
241,2852
2574,3105
1209,2489
920,2386
25,1507
3414,3496
896,1211
2252,3993
2637,3804
555,918
1799,3459
708,1914
1174,3407
1539,1842
642,3546
2101,3043
142,2442
2683,3398
1387,1421
506,1406
124,358
1682,3998
154,2452
508,698
1771,3289
281,2227
504,3962
1989,2428
275,3910
22,3464
66,3736
1623,3768
2678,3404
1577,3423
1647,1910
155,2273
2584,2988
1980,3813
2253,2659
2510,3978
3718,3856
1538,3845
2262,3876
1008,1401
677,1796
207,2813
728,1761
134,4028
2806,3747
3186,3214
1345,3423
2558,3645
254,1878
634,2099
223,313
2399,2834
2464,3229
974,2167
475,1288
1805,2095
719,1648
161,2818
2515,3948
2859,3758
1830,3845
190,1304
997,3090
1833,3362
584,1231
52,1370
1775,2603
1186,2962
3199,3799
525,1001
699,2120
2610,3404
122,3240
738,2048
459,2633
1230,1756
2849,3420
1200,3799
797,1874
513,2869
1232,1802
1328,2264
1018,1284
760,2746
1252,3208
702,1987
2068,3205
3152,3579
3300,3477
514,2690
1159,3394
3339,3405
1470,1566
61,1432
1284,2342
1685,2686
778,3702
0,3408
308,1309
1094,2218
1146,2408
1529,2146
1742,2439
154,842
2210,2507
1890,3091
496,3989
282,3471
1085,1351
1983,2501
52,3948
1399,3204
2175,2671
3200,3596
2042,3081
1383,1947
667,2531
276,2121
2002,3682
3122,3713
1919,1927
1692,2702
114,1793
453,1259
169,1500
733,3528
1853,3559
139,3543
15,1033
505,668
389,2937
1165,3158
2337,3379
449,1490
1464,3225
60,3435
158,560
225,1782
378,2778
696,1367
2828,3616
620,2311
1406,3220
716,2019
375,1726
970,3067
2866,3319
1744,2461
340,3425
622,2357
1489,1942
2113,4021
363,3594
366,859
1147,1424
1797,3226
2263,3965
1232,3225
86,1973
2104,3154
855,1023
1693,2122
1646,2276
1575,3564
2093,2995
3619,3714
1036,2532
413,3307
2285,3165
2314,3903
1280,2892
1722,3991
1254,1671
2842,4022
194,2445
1756,2821
218,587
2347,3262
100,2029
1160,2009
201,2835
1748,2179
3675,3996
222,1460
414,3882
166,3780
2453,3688
2052,2590
2843,3843
524,1044
687,2728
67,3020
2338,2395
657,4017
1,2400
3079,3561
338,1793
124,521
210,295
454,2907
330,397
108,2270
2451,3211
1608,1768
1914,3006
238,808
265,3385
485,1439
1008,1214
292,1044
13,1629
2850,3859
1384,3191
859,1091
348,2107
2311,3581
1624,2651
1589,3596
563,3200
1068,1615
2616,3813
589,1388
1523,2195
2705,3104
781,1558
1218,1559
1548,3945
1075,1281
1918,2724
1921,2241
1019,3601
2232,3823
427,3689
1242,3084
1519,1672
855,2446
266,2051
1200,3612
1081,1446
458,2221
1193,2441
2137,3936
1939,3951
2723,4033
70,2112
440,891
101,1425
2181,3484
1996,3704
7,1009
879,938
3003,3269
3208,3701
2370,3356
3115,3510
682,3807
929,3684
1734,2391
1343,2735
278,2411
2728,4003
744,1652
3796,3844
465,2237
305,824
2803,2834
838,1287
2913,3002
529,3161
1983,2314
1181,1626
2131,2966
460,1112
927,3207
3260,3460
1734,2741
1849,3253
3062,3475
491,3808
481,3120
916,3048
828,949
351,3047
2629,3593
1405,2458
324,2355
723,1872
141,2648
876,2868
535,2575
1813,3192
8,3058
1961,3844
660,1523
216,3761
159,3227
1408,3106
3617,3855
664,1642
93,2607
1156,2104
934,3223
533,2879
8,25
548,3187
1494,2099
1145,1191
364,1380
671,1308
153,379
1914,3624
1039,3397
20,3418
1952,3327
383,1780
2685,2720
823,1298
1692,1710
1700,2325
1512,2274
1543,1587
3090,3937
160,3428
2594,3733
3277,3763
720,1550
1506,2459
847,3577
30,1103
2409,3953
1373,2869
1433,2920
2797,3311
2736,3035
463,2833
1965,3912
3429,3753
1491,3275
1272,2413
644,2844
1113,1602
2011,2752
560,3116
1763,2650
2888,3025
173,226
1294,3111
516,565
1142,3471
796,2834
8,1098
2752,3137
2509,3379
1033,2023
511,3604
905,2777
1259,1777
3776,3837
818,3532
1967,2049
1836,3286
592,1499
631,673
1333,2665
997,2716
2117,2747
966,1151
88,2905
2334,3913
467,2901
2480,3738
434,509
1490,2999
958,3138
2169,3287
987,2378
2721,3800
1143,2891
1700,3748
2627,3384
885,1320
293,1408
2717,3277
881,3830
977,3538
2087,2881
1975,2640
3019,3615
412,2039
138,2968
2578,3118
711,2106
2273,3236
3859,4006
247,2911
1049,2101
1054,2445
1150,2153
372,1859
2543,4036
1548,2953
2826,3570
212,823
401,3728
386,2696
1948,3072
587,700
272,1628
1103,1556
1612,3877
573,2522
3169,3909
667,2157
261,715
419,2055
1270,3359
859,2327
642,3790
1855,4012
291,2809
48,3051
2689,3457
2102,3889
791,880
3363,3401
66,3630
1941,2251
1540,1907
962,1701
2925,3175
2178,2194
1367,2918
3557,3617
2151,3000
1177,2794
86,1249
533,2692
1309,2913
1302,1742
2205,3236
842,3447
1109,1347
1329,3565
23,900
2545,3304
119,608
1521,3735
342,2343
681,1809
887,2816
197,2369
978,2934
733,2349
3775,3853
1194,3498
327,1661
320,490
941,3052
473,1486
1999,2205
1376,2980
3719,3921
3337,3627
2399,3078
34,3287
1247,3509
748,2630
463,2646
2299,2847
254,2472
1436,3381
1522,3155
364,388
424,439
1270,1399
2261,3494
2448,3320
478,675
1880,3802
25,141
3784,3915
355,1773
453,2308
1136,2338
1815,1872
3434,3536
2809,3484
69,2318
444,1441
1132,1815
2092,3843
504,2246
1660,1934
2183,3961
189,922
2594,2741
660,2759
1092,2416
1558,3909
1871,2154
1690,3274
431,455
279,3067
1846,3787
217,2189
901,2067
153,1615
332,3078
1827,2232
2176,3140
989,1887
579,2955
395,1148
949,2488
464,2416
1849,3684
486,3895
3000,3028
1940,3048
49,3894
831,897
1010,2360
1729,2047
1140,1652
75,2082
2876,3901
1071,3767
2191,3798
917,3300
633,3541
2097,3382
1686,2350
2808,3208
657,1683
774,3022
2219,2813
2055,3910
615,2211
167,1267
3113,3440
2619,2905
871,3305
2767,2803
869,2478
1452,2304
834,3423
3516,3830
1365,3059
147,241
2237,2988
86,2217
1664,3880
1450,2608
880,2263
1915,3876
2634,3563
2978,3373
1223,2602
2723,2854
1376,3598
168,1468
2196,3337
603,1396
3032,3609
219,3685
1215,1960
3672,3969
753,1340
2781,3209
565,2043
3426,3913
413,3901
124,3798
874,2798
1115,1729
2085,2193
1374,3121
1952,2603
2110,3943
1241,1279
921,1863
124,765
14,2879
738,2910
839,2962
2105,2818
367,3906
1268,2321
260,3285
1409,1802
2069,3538
2900,3466
83,1114
2103,3122
110,2937
2197,2757
1913,2998
160,3054
2847,3805
142,1694
2998,3974
746,2397
1912,2773
2115,3132
664,3496
1492,3907
1368,2151
571,1053
805,2977
151,2187
369,3578
2929,3056
2265,3076
240,724
1965,3538
2457,3246
655,2629
188,3917
1673,2383
962,1059
637,1299
1082,1915
17,1591
820,3635
3786,3801
635,3855
2718,3933
195,550
601,1992
1941,3487
353,1890
410,2424
1194,2506
779,3984
469,3004
1928,2501
1062,3518
501,1007
721,3225
1094,2275
1252,3615
708,2239
18,1792
809,3045
967,3631
895,2065
1743,3852
1894,4021
3110,3760
431,618
3657,3929
241,494
1734,2985
2169,2913
1549,3205
1317,3636
1358,3637
1731,2687
253,504
3613,4007
2322,2374
409,1017
2470,3026
1014,3046
314,1911
785,2994
811,1963
3123,3591
936,3163
1691,2507
230,2183
3401,3535
2243,3020
3117,3776
3019,3241
847,1593
1859,3811
902,1300
401,3004
602,1008
1495,1814
2486,3909
127,2435
624,2487
120,1264
283,2194
3017,3545
811,2313
1024,3360
1337,1605
1803,3098
1571,3529
1746,2564
1108,2307
2639,3370
3516,3643
827,2065
1083,3940
1422,3406
1133,3303
522,1429
3510,3828
1258,2251
2044,3160
583,2836
917,1958
3559,3720
474,1388
73,1044
2061,3514
1371,3067
2501,3786
359,849
538,2312
572,1142
2059,2687
908,1091
878,3134
3625,3936
1029,2549
628,2205
60,2687
536,2616
433,1737
69,3904
274,926
494,3144
26,824
1087,3658
2489,2621
1119,1661
1767,2636
3725,3766
29,3724
1180,3068
865,3996
1230,2431
84,3431
762,865
894,2482
462,573
634,1619
3003,3781
1573,2770
1206,1256
853,3612
1174,2472
1416,2005
1816,2878
2024,2827
1289,3361
40,1230
2748,2858
1781,3823
1613,1795
2060,3238
2084,3632
2266,3114
218,3222
493,983
1926,3423
1210,4007
2072,3248
1182,1959
1111,3247
3235,3326
1865,2366
1742,3464
2107,2653
2260,2895
85,3982
2807,3064
852,2205
2070,2771
232,245
1541,3181
1286,1908
603,2632
761,3218
2027,3074
843,1338
344,3869
2928,3741
1371,1457
326,3263
746,1405
3156,3568
3115,3567
2435,3808
2034,3464
635,4018
570,3623
95,132
1187,2279
492,3740
2018,2207
1617,1863
2525,3701
2169,2376
2122,2530
149,368
1174,3545
64,1950
119,1657
549,1241
1397,3028
3014,3111
1605,3731
1983,2371
400,1118
188,2925
116,1359
1637,1734
427,2941
2287,3536
2284,2484
1508,3017
2041,3480
661,1832
3066,3651
387,2761
361,1540
2405,3942
760,1811
1658,2961
168,1899
192,2293
973,2858
1472,3737
1540,2151
1220,2735
965,1462
3021,3127
2620,2783
2771,2952
1243,1406
2081,2505
3455,3584
833,3228
1374,3552
1018,2227
1403,2038
830,2176
1397,2223
1956,3907
891,3583
777,2515
2105,3249
1821,3490
893,3629
2166,3902
2094,2336
1409,2233
1575,3434
921,2644
2256,3795
15,98
939,2469
127,1093
316,3244
792,3173
730,2295
1506,2516
152,2089
1029,2362
1247,3753
190,1792
369,4009
178,277
408,3183
2643,2901
843,3111
96,1376
3728,3877
1486,2988
653,735
2332,2450
1205,1248
368,3003
1199,2931
397,2243
428,1556
2203,2979
1692,3995
1917,2393
3684,3955
1791,3974
2166,3097
1755,2065
416,3424
1073,1479
1730,3698
104,1617
603,3250
1048,3112
348,1977
1905,2009
874,1269
2501,2794
1534,3759
2709,3497
472,2952
1745,3979
1841,3687
1717,1931
1927,3461
2250,2394
1529,2634
552,2157
38,3599
2517,3677
2663,2748
858,2614
1334,2543
1896,3744
3104,3622
24,2388
485,3537
1292,2317
1610,1660
2169,3344
3346,3909
3750,3770
271,2265
1108,3893
2319,3288
705,2722
445,1105
1007,2306
2220,2528
699,2153
811,2394
1311,2717
468,2028
447,1151
1412,3523
2620,3401
2675,3108
660,2198
2313,2692
2182,3175
398,3918
812,2969
2018,2020
333,2742
1437,2240
2574,3406
2290,3647
1582,1840
59,638
1196,1804
2820,3812
206,1065
1255,2384
2786,3447
981,3313
71,648
666,1989
760,1624
1684,1743
1871,3821
2910,2924
1165,2841
1339,3960
1709,3493
1306,1568
873,2440
1401,1805
995,1117
3460,3741
96,1994
2794,3688
2582,3243
1465,2729
2697,3755
1991,2775
1615,3427
1732,4012
920,1882
615,2000
706,3616
1800,2426
761,1071
1115,2323
1659,2221
1946,2251
1662,2492
1693,1805
1481,3612
982,2733
1414,2390
202,2770
1322,2801
565,1132
1530,3504
2939,3638
2686,3192
325,891
2009,2950
1025,2056
1157,3673
1064,1230
1618,2570
1401,4033
134,1296
1865,2447
2493,2770
779,2000
2799,4008
151,2431
1312,2463
1224,2616
2153,3079
744,2945
280,3750
3139,3295
393,1183
2012,2093
150,1425
1024,2181
24,3006
301,1594
53,1492
3193,3531
2448,3377
2073,3500
2229,4013
396,1831
1356,3859
1172,2052
2317,3079
2814,3885
2160,3095
981,1703
632,1549
2996,3367
1626,2407
1528,1872
870,3592
1995,3967
1964,2402
219,2319
1187,2710
1458,3735
646,1605
1834,3460
1889,3167
1204,3064
51,641
2358,2679
1800,3849
1943,3403
652,1770
1540,2232
459,2129
2854,3260
889,959
199,512
1984,3377
673,3778
1543,2880
194,3551
3504,3527
3160,3717
2246,3562
1105,2654
252,523
632,744
1134,1894
2087,2751
2123,2408
1629,1873
784,3767
655,913
1118,2889
27,1344
154,3371
100,102
0,2904
1591,2520
278,2094
2637,3568
1947,3121
312,1678
518,1554
1858,3049
92,2843
3566,4004
1300,2721
460,795
305,3890
1080,3886
1135,3593
474,1632
921,3075
2218,3742
1812,3054
3410,3841
533,2212
1324,3465
856,1145
1009,2141
1069,2192
594,3619
1647,1674
809,1329
907,1864
695,3671
566,1571
1531,3943
1216,2619
2341,2994
2050,2064
1807,3060
3952,4016
593,2613
182,1581
679,2387
28,1114
1550,2091
2417,3928
514,3259
1644,1726
168,370
959,1623
1609,2671
260,3342
485,1740
912,1053
3002,3800
227,950
1327,2958
601,2854
353,2752
2746,3056
1660,2609
849,3333
503,2696
1633,3415
2404,3292
3529,3667
602,2675
683,1351
2052,2086
961,3547
1219,2085
1874,3477
799,2465
23,2998
1640,3081
1337,3272
179,3511
614,2685
1304,1634
457,2701
711,3749
1891,3831
365,3112
2894,3277
24,2819
1766,2604
458,2522
508,1885
1299,3138
46,3517
546,1588
2129,3595
1975,3128
1097,2630
402,1839
849,2528
2272,2368
1282,1629
341,3815
404,1885
1929,2379
2025,2841
2142,3426
423,3066
428,3410
3160,3180
837,1363
1577,1927
2141,3955
1298,2512
3011,3057
2823,3760
1391,1922
825,3231
204,669
3065,3293
732,788
2528,3088
847,1300
791,1368
1004,2415
787,3878
2530,3134
30,2209
1717,3785
2832,3472
1834,2118
62,3595
1394,1819
1495,1871
2582,3674
3702,3705
617,1373
1,3319
1682,1697
1952,3278
3077,3653
28,1732
181,1974
3223,3478
2168,3842
308,4001
241,2779
676,1953
519,1969
959,2241
352,3549
2232,2514
3094,4007
1609,3289
924,3186
1196,1430
1825,3853
576,1722
638,2600
206,691
3036,4002
3528,3710
1262,3181
1230,3643
3332,3771
603,1266
288,2194
451,3124
64,234
1531,3756
2336,2463
1336,3288
281,2154
1497,1893
1115,1599
3171,3264
2109,2457
863,4007
1210,1836
217,3832
2048,2935
986,2128
1540,3468
1863,3155
555,3073
2456,3669
758,3432
923,1779
1081,2365
665,989
725,1040
117,2847
2297,2858
1187,2791
2656,2976
1911,2822
2033,3751
1622,2719
572,3427
450,2498
422,450
14,3099
2311,3695
1681,3299
3238,3331
2157,3228
249,1461
725,1390
1344,3125
2114,2777
2174,3582
687,2037
685,1210
1296,3084
3014,3973
710,2960
1243,3423
1360,4008
1730,2787
2418,3161
429,466
902,3130
1399,3936
897,2786
1352,3366
1357,3710
823,3022
2036,3998
138,2919
1227,1385
3348,3445
377,2935
2319,3532
2275,2479
3061,3388
917,3788
793,2032
103,831
339,3582
251,3735
605,1981
199,1293
1027,3956
873,3489
1563,1684
589,3730
1150,2454
2327,3019
1265,2966
683,3742
2538,3993
148,200
1142,1812
988,1345
1141,2341
1144,1858
798,1221
445,3577
101,3767
1594,2094
666,2233
1939,3260
874,2936
812,2058
3124,3686
903,1422
567,1473
1004,2228
598,786
3311,3512
1459,2808
2528,3251
618,1411
1206,1581
3267,3590
686,3989
562,1479
677,1991
515,909
513,836
22,976
371,1884
1083,3810
2263,3892
1800,2670
114,3948
3810,3990
148,2778
1755,2927
1758,2444
612,1192
326,1360
598,3014
1382,3096
1122,2233
3582,3759
2035,2163
132,1494
574,1839
684,2007
1628,3502
1967,2968
1284,3692
33,734
912,1834
2490,2743
784,2588
906,3517
469,1264
188,1022
716,1141
0,1725
375,848
2510,3368
366,3014
304,2136
2606,3076
684,2357
455,2305
902,3748
2571,4021
921,1546
2168,2850
767,1079
2735,2897
1768,3108
1722,2763
1701,1886
696,2367
1816,2398
331,1680
292,971
1637,3564
567,2896
981,1947
565,571
2316,3852
418,2773
3933,3935
227,3959
2410,2733
996,2255
261,2789
543,1721
1725,2630
32,2737
498,1978
3646,3878
218,3092
2422,3497
555,1731
591,1388
1675,1762
252,1922
1031,1660
2645,2980
2853,3683
96,628
2319,2995
1075,1208
519,3205
1733,2871
761,2738
632,638
368,2255
1646,3626
1784,2836
2281,3642
1294,2420
2908,3740
327,3385
1726,2831
2557,2759
3028,3842
695,1337
2278,3344
1567,2020
3595,3889
283,2332
656,1382
2519,2652
1441,2066
787,1276
2029,2990
1031,3888
1994,3935
148,3046
1682,2128
95,3385
1590,2539
2082,3001
1788,2554
1736,2364
2882,3616
2137,2708
1731,2020
497,921
399,3796
1170,3673
1355,2672
668,1742
1545,2015
2078,2478
3315,3848
3062,3402
3179,3987
2721,3109
642,3904
909,1804
513,1804
630,2389
3030,3864
1910,3833
1903,2662
3405,3741
1192,1338
999,1697
312,767
243,2882
1839,2088
2584,2996
161,3981
1092,1107
560,3498
1718,4013
1033,3910
245,2174
1182,3252
1307,2200
1616,2955
1702,2729
62,188
174,429
1521,3849
671,1235
1173,2385
2790,3222
1355,1867
2974,3531
742,3330
792,2693
1268,2622
948,3206
602,2569
356,3294
1906,2909
1327,3202
1604,1790
138,1122
565,1189
2285,2905
449,3458
1868,3556
2743,3002
716,3987
3888,4029
1114,4033
1057,3499
307,3001
3106,3993
1153,3961
996,3223
929,2001
2205,2545
642,1944
3883,4035
449,2303
956,3797
2661,3727
2349,2674
1351,3572
518,3571
229,3468
3382,3460
287,440
940,1759
1199,3151
1631,3562
504,2360
1619,2047
2954,3198
1131,1704
123,2668
847,2699
2034,3952
726,3870
1208,3644
903,3008
2367,2849
774,908
937,2592
651,2006
1771,2037
3355,3892
342,3880
332,3192
1447,2879
3298,3358
280,3002
462,2484
359,1605
482,3136
2469,2752
3651,3661
2068,2408
1325,1546
1435,1714
2343,3552
1968,2177
1694,3106
226,1611
2376,2911
566,2433
2863,3029
